/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/splits_final.json --nnunet-config 3d_fullres --fold 0 --outdir runs/umd_multiclass/unet3d/fold_00 --model unet3d --task multiclass --in-channels 1 --lesion-class-id 3 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 0 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --grad-clip-norm 12.0 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/dataset.json

[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=5 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/dataset.json
[aug] spacing_zyx=(4.400000095367432, 0.4838709533214569, 0.4838709533214569) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[loss] Dice include_background=False (default False).
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.0000 (n=54) | c2:0.0000 (n=54) | c3:0.0000 (n=54) | c4:0.0000 (n=26)
[val] fullcase mean_fg_dice: 0.0000
[fold 0] epoch 0001/1000 | loss 1.3625 | val Dice 0.0000 (fullcase)
[fold 0] saved new best -> runs/umd_multiclass/unet3d/fold_00/best_unet3d_fold00.pt
[fold 0] epoch 0002/1000 | loss 1.2861
[fold 0] epoch 0003/1000 | loss 1.2248
[fold 0] epoch 0004/1000 | loss 1.2360
[fold 0] epoch 0005/1000 | loss 1.2132
[fold 0] epoch 0006/1000 | loss 1.1803
[fold 0] epoch 0007/1000 | loss 1.1774
[fold 0] epoch 0008/1000 | loss 1.1704
[fold 0] epoch 0009/1000 | loss 1.1611
[fold 0] epoch 0010/1000 | loss 1.1627
[fold 0] epoch 0011/1000 | loss 1.1548
[fold 0] epoch 0012/1000 | loss 1.1407
[fold 0] epoch 0013/1000 | loss 1.1625
[fold 0] epoch 0014/1000 | loss 1.1175
[fold 0] epoch 0015/1000 | loss 1.1038
[fold 0] epoch 0016/1000 | loss 1.0983
[fold 0] epoch 0017/1000 | loss 1.0787
[fold 0] epoch 0018/1000 | loss 1.0773
[fold 0] epoch 0019/1000 | loss 1.0670
[fold 0] epoch 0020/1000 | loss 1.0771
[fold 0] epoch 0021/1000 | loss 1.0749
[fold 0] epoch 0022/1000 | loss 1.0929
[fold 0] epoch 0023/1000 | loss 1.0510
[fold 0] epoch 0024/1000 | loss 1.0291
[fold 0] epoch 0025/1000 | loss 1.0118
[fold 0] epoch 0026/1000 | loss 1.0214
[fold 0] epoch 0027/1000 | loss 1.0862
[fold 0] epoch 0028/1000 | loss 1.0251
[fold 0] epoch 0029/1000 | loss 0.9736
[fold 0] epoch 0030/1000 | loss 1.0373
[fold 0] epoch 0031/1000 | loss 1.0110
[fold 0] epoch 0032/1000 | loss 1.0421
[fold 0] epoch 0033/1000 | loss 0.9940
[fold 0] epoch 0034/1000 | loss 0.9846
[fold 0] epoch 0035/1000 | loss 1.0394
[fold 0] epoch 0036/1000 | loss 0.9809
[fold 0] epoch 0037/1000 | loss 1.0121
[fold 0] epoch 0038/1000 | loss 1.0077
[fold 0] epoch 0039/1000 | loss 0.9669
[fold 0] epoch 0040/1000 | loss 0.9693
[fold 0] epoch 0041/1000 | loss 0.9639
[fold 0] epoch 0042/1000 | loss 0.9635
[fold 0] epoch 0043/1000 | loss 0.9895
[fold 0] epoch 0044/1000 | loss 1.0104
[fold 0] epoch 0045/1000 | loss 1.0093
[fold 0] epoch 0046/1000 | loss 0.9492
[fold 0] epoch 0047/1000 | loss 0.9880
[fold 0] epoch 0048/1000 | loss 0.9713
[fold 0] epoch 0049/1000 | loss 0.9650
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.2680 (n=54) | c2:0.2311 (n=54) | c3:0.0860 (n=54) | c4:0.0000 (n=26)
[val] fullcase mean_fg_dice: 0.1463
[fold 0] epoch 0050/1000 | loss 0.9862 | val Dice 0.1463 (fullcase)
[fold 0] saved new best -> runs/umd_multiclass/unet3d/fold_00/best_unet3d_fold00.pt
[fold 0] epoch 0051/1000 | loss 0.9571
[fold 0] epoch 0052/1000 | loss 0.9747
[fold 0] epoch 0053/1000 | loss 0.9536
[fold 0] epoch 0054/1000 | loss 0.9090
[fold 0] epoch 0055/1000 | loss 0.9013
[fold 0] epoch 0056/1000 | loss 0.9040
[fold 0] epoch 0057/1000 | loss 0.9291
[fold 0] epoch 0058/1000 | loss 0.9178
[fold 0] epoch 0059/1000 | loss 0.9208
[fold 0] epoch 0060/1000 | loss 0.9123
[fold 0] epoch 0061/1000 | loss 0.9175
[fold 0] epoch 0062/1000 | loss 0.9301
[fold 0] epoch 0063/1000 | loss 0.9266
[fold 0] epoch 0064/1000 | loss 0.9241
[fold 0] epoch 0065/1000 | loss 0.8936
[fold 0] epoch 0066/1000 | loss 0.9173
[fold 0] epoch 0067/1000 | loss 0.9167
[fold 0] epoch 0068/1000 | loss 0.8965
[fold 0] epoch 0069/1000 | loss 0.9409
[fold 0] epoch 0070/1000 | loss 0.8564
[fold 0] epoch 0071/1000 | loss 0.8495
[fold 0] epoch 0072/1000 | loss 0.9275
[fold 0] epoch 0073/1000 | loss 0.9139
[fold 0] epoch 0074/1000 | loss 0.8689
[fold 0] epoch 0075/1000 | loss 0.8565
[fold 0] epoch 0076/1000 | loss 0.8786
[fold 0] epoch 0077/1000 | loss 0.8629
[fold 0] epoch 0078/1000 | loss 0.9248
[fold 0] epoch 0079/1000 | loss 0.8851
[fold 0] epoch 0080/1000 | loss 0.8820
[fold 0] epoch 0081/1000 | loss 0.8921
[fold 0] epoch 0082/1000 | loss 0.8793
[fold 0] epoch 0083/1000 | loss 0.8862
[fold 0] epoch 0084/1000 | loss 0.9251
[fold 0] epoch 0085/1000 | loss 0.8411
[fold 0] epoch 0086/1000 | loss 0.8776
[fold 0] epoch 0087/1000 | loss 0.8716
[fold 0] epoch 0088/1000 | loss 0.9152
[fold 0] epoch 0089/1000 | loss 0.9216
