/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/splits_final.json --nnunet-config 3d_fullres --fold 0 --outdir runs/lms_binary/unet3d/fold_00 --model unet3d --task binary --in-channels 1 --lesion-class-id 1 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 8 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --loss-dice-weight 1.0 --loss-ce-weight 1.0 --dice-smooth-nr 1e-05 --dice-smooth-dr 1e-05 --grad-clip-norm 12.0 --case-cache-size 16 --fg-cache-size 512 --mta-cache 6 --torch-num-threads 1 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json --segresnet-lr-scale 0.1

[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=2 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json
[aug] spacing_zyx=(3.3600001335144043, 0.625, 0.625) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet eff_fg_prob=0.5 fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[loss] Dice include_background=False (default False).
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.2745 (n=8)
[val] fullcase mean_fg_dice: 0.2745
[fold 0] epoch 0001/1000 | loss 1.1446 | val Dice 0.2745 (fullcase)
[fold 0] saved new best -> runs/lms_binary/unet3d/fold_00/best_unet3d_fold00.pt
[fold 0] epoch 0002/1000 | loss 1.0696
[fold 0] epoch 0003/1000 | loss 0.9554
[fold 0] epoch 0004/1000 | loss 0.9318
[fold 0] epoch 0005/1000 | loss 0.9600
[fold 0] epoch 0006/1000 | loss 0.8964
[fold 0] epoch 0007/1000 | loss 0.8902
[fold 0] epoch 0008/1000 | loss 0.8886
[fold 0] epoch 0009/1000 | loss 0.9000
[fold 0] epoch 0010/1000 | loss 0.8759
[fold 0] epoch 0011/1000 | loss 0.8337
[fold 0] epoch 0012/1000 | loss 0.8545
[fold 0] epoch 0013/1000 | loss 0.8192
[fold 0] epoch 0014/1000 | loss 0.7664
[fold 0] epoch 0015/1000 | loss 0.8295
[fold 0] epoch 0016/1000 | loss 0.8520
[fold 0] epoch 0017/1000 | loss 0.8353
[fold 0] epoch 0018/1000 | loss 0.8691
[fold 0] epoch 0019/1000 | loss 0.8099
[fold 0] epoch 0020/1000 | loss 0.8381
[fold 0] epoch 0021/1000 | loss 0.8096
[fold 0] epoch 0022/1000 | loss 0.7618
[fold 0] epoch 0023/1000 | loss 0.7747
[fold 0] epoch 0024/1000 | loss 0.7450
[fold 0] epoch 0025/1000 | loss 0.7496
[fold 0] epoch 0026/1000 | loss 0.7752
[fold 0] epoch 0027/1000 | loss 0.7468
[fold 0] epoch 0028/1000 | loss 0.7539
[fold 0] epoch 0029/1000 | loss 0.7788
[fold 0] epoch 0030/1000 | loss 0.7535
[fold 0] epoch 0031/1000 | loss 0.7473
[fold 0] epoch 0032/1000 | loss 0.7969
[fold 0] epoch 0033/1000 | loss 0.7666
[fold 0] epoch 0034/1000 | loss 0.8100
[fold 0] epoch 0035/1000 | loss 0.7589
[fold 0] epoch 0036/1000 | loss 0.7120
[fold 0] epoch 0037/1000 | loss 0.7126
[fold 0] epoch 0038/1000 | loss 0.7506
[fold 0] epoch 0039/1000 | loss 0.8009
[fold 0] epoch 0040/1000 | loss 0.7262
[fold 0] epoch 0041/1000 | loss 0.7510
[fold 0] epoch 0042/1000 | loss 0.7292
[fold 0] epoch 0043/1000 | loss 0.6863
[fold 0] epoch 0044/1000 | loss 0.7493
[fold 0] epoch 0045/1000 | loss 0.7887
[fold 0] epoch 0046/1000 | loss 0.7791
[fold 0] epoch 0047/1000 | loss 0.7590
[fold 0] epoch 0048/1000 | loss 0.7165
[fold 0] epoch 0049/1000 | loss 0.7216
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.4916 (n=8)
[val] fullcase mean_fg_dice: 0.4916
[fold 0] epoch 0050/1000 | loss 0.7111 | val Dice 0.4916 (fullcase)
[fold 0] saved new best -> runs/lms_binary/unet3d/fold_00/best_unet3d_fold00.pt
