/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset101_emca/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset101_emca/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset101_emca/splits_final.json --nnunet-config 3d_fullres --fold 1 --outdir runs/umd_binary/unet3d/fold_01 --model unet3d --task binary --in-channels 1 --lesion-class-id 1 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 0 --fg-resample-max-tries 8 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 0 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --grad-clip-norm 12.0 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset101_emca/dataset.json

[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=2 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset101_emca/dataset.json
[aug] spacing_zyx=(3.9000335693359376, 0.42969998717308044, 0.42969998717308044) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=0
using pin_memory on device 0
using pin_memory on device 0
[loss] Dice include_background=False (default False).
[val] fullcase evaluating n_cases=35 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.0437 (n=35)
[val] fullcase mean_fg_dice: 0.0437
[fold 1] epoch 0001/1000 | loss 1.1053 | val Dice 0.0437 (fullcase)
[fold 1] saved new best -> runs/umd_binary/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0002/1000 | loss 0.9995
[fold 1] epoch 0003/1000 | loss 0.9564
[fold 1] epoch 0004/1000 | loss 0.9187
[fold 1] epoch 0005/1000 | loss 0.9126
[fold 1] epoch 0006/1000 | loss 0.8810
[fold 1] epoch 0007/1000 | loss 0.8867
[fold 1] epoch 0008/1000 | loss 0.8826
[fold 1] epoch 0009/1000 | loss 0.8849
[fold 1] epoch 0010/1000 | loss 0.8374
[fold 1] epoch 0011/1000 | loss 0.8574
[fold 1] epoch 0012/1000 | loss 0.8292
[fold 1] epoch 0013/1000 | loss 0.8150
[fold 1] epoch 0014/1000 | loss 0.7946
[fold 1] epoch 0015/1000 | loss 0.7640
[fold 1] epoch 0016/1000 | loss 0.7746
[fold 1] epoch 0017/1000 | loss 0.7570
[fold 1] epoch 0018/1000 | loss 0.7850
[fold 1] epoch 0019/1000 | loss 0.7350
[fold 1] epoch 0020/1000 | loss 0.7927
[fold 1] epoch 0021/1000 | loss 0.8122
[fold 1] epoch 0022/1000 | loss 0.7771
[fold 1] epoch 0023/1000 | loss 0.7750
[fold 1] epoch 0024/1000 | loss 0.7431
[fold 1] epoch 0025/1000 | loss 0.7482
[fold 1] epoch 0026/1000 | loss 0.8351
[fold 1] epoch 0027/1000 | loss 0.7839
[fold 1] epoch 0028/1000 | loss 0.7677
[fold 1] epoch 0029/1000 | loss 0.7896
[fold 1] epoch 0030/1000 | loss 0.8020
[fold 1] epoch 0031/1000 | loss 0.8204
[fold 1] epoch 0032/1000 | loss 0.7115
[fold 1] epoch 0033/1000 | loss 0.7520
[fold 1] epoch 0034/1000 | loss 0.7512
[fold 1] epoch 0035/1000 | loss 0.7854
[fold 1] epoch 0036/1000 | loss 0.7213
[fold 1] epoch 0037/1000 | loss 0.7134
[fold 1] epoch 0038/1000 | loss 0.7319
[fold 1] epoch 0039/1000 | loss 0.6943
[fold 1] epoch 0040/1000 | loss 0.7296
[fold 1] epoch 0041/1000 | loss 0.7227
[fold 1] epoch 0042/1000 | loss 0.8087
[fold 1] epoch 0043/1000 | loss 0.7400
[fold 1] epoch 0044/1000 | loss 0.6942
[fold 1] epoch 0045/1000 | loss 0.7278
[fold 1] epoch 0046/1000 | loss 0.6860
[fold 1] epoch 0047/1000 | loss 0.7213
[fold 1] epoch 0048/1000 | loss 0.6835
[fold 1] epoch 0049/1000 | loss 0.6765
[val] fullcase evaluating n_cases=35 (requested max_cases=0)
