/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/splits_final.json --nnunet-config 3d_fullres --fold 1 --outdir runs/umd_multiclass/unet3d/fold_01 --model unet3d --task multiclass --in-channels 1 --lesion-class-id 3 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 0 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --grad-clip-norm 12.0 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/dataset.json

[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=5 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/dataset.json
[aug] spacing_zyx=(4.400000095367432, 0.4838709533214569, 0.4838709533214569) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[loss] Dice include_background=False (default False).
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.0000 (n=54) | c2:0.0000 (n=54) | c3:0.0000 (n=54) | c4:0.0000 (n=20)
[val] fullcase mean_fg_dice: 0.0000
[fold 1] epoch 0001/1000 | loss 1.3826 | val Dice 0.0000 (fullcase)
[fold 1] saved new best -> runs/umd_multiclass/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0002/1000 | loss 1.3307
[fold 1] epoch 0003/1000 | loss 1.2684
[fold 1] epoch 0004/1000 | loss 1.2674
[fold 1] epoch 0005/1000 | loss 1.2538
[fold 1] epoch 0006/1000 | loss 1.2426
[fold 1] epoch 0007/1000 | loss 1.2133
[fold 1] epoch 0008/1000 | loss 1.2143
[fold 1] epoch 0009/1000 | loss 1.2019
[fold 1] epoch 0010/1000 | loss 1.2064
[fold 1] epoch 0011/1000 | loss 1.2191
[fold 1] epoch 0012/1000 | loss 1.1742
[fold 1] epoch 0013/1000 | loss 1.1842
[fold 1] epoch 0014/1000 | loss 1.1886
[fold 1] epoch 0015/1000 | loss 1.1585
[fold 1] epoch 0016/1000 | loss 1.1436
[fold 1] epoch 0017/1000 | loss 1.1355
[fold 1] epoch 0018/1000 | loss 1.1387
[fold 1] epoch 0019/1000 | loss 1.1197
[fold 1] epoch 0020/1000 | loss 1.1075
[fold 1] epoch 0021/1000 | loss 1.1061
[fold 1] epoch 0022/1000 | loss 1.1067
[fold 1] epoch 0023/1000 | loss 1.1550
[fold 1] epoch 0024/1000 | loss 1.1388
[fold 1] epoch 0025/1000 | loss 1.1433
[fold 1] epoch 0026/1000 | loss 1.1169
[fold 1] epoch 0027/1000 | loss 1.0603
[fold 1] epoch 0028/1000 | loss 1.0604
[fold 1] epoch 0029/1000 | loss 1.0703
[fold 1] epoch 0030/1000 | loss 1.0626
[fold 1] epoch 0031/1000 | loss 1.0453
[fold 1] epoch 0032/1000 | loss 0.9984
[fold 1] epoch 0033/1000 | loss 1.0388
[fold 1] epoch 0034/1000 | loss 1.0112
[fold 1] epoch 0035/1000 | loss 1.0137
[fold 1] epoch 0036/1000 | loss 1.0454
[fold 1] epoch 0037/1000 | loss 1.0228
[fold 1] epoch 0038/1000 | loss 1.0323
[fold 1] epoch 0039/1000 | loss 1.0056
[fold 1] epoch 0040/1000 | loss 0.9973
[fold 1] epoch 0041/1000 | loss 0.9708
[fold 1] epoch 0042/1000 | loss 0.9820
[fold 1] epoch 0043/1000 | loss 1.0106
[fold 1] epoch 0044/1000 | loss 1.0095
[fold 1] epoch 0045/1000 | loss 0.9755
[fold 1] epoch 0046/1000 | loss 1.0048
[fold 1] epoch 0047/1000 | loss 0.9711
[fold 1] epoch 0048/1000 | loss 0.9695
[fold 1] epoch 0049/1000 | loss 0.9879
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.3797 (n=54) | c2:0.3090 (n=54) | c3:0.1741 (n=54) | c4:0.0000 (n=20)
[val] fullcase mean_fg_dice: 0.2157
[fold 1] epoch 0050/1000 | loss 0.9821 | val Dice 0.2157 (fullcase)
[fold 1] saved new best -> runs/umd_multiclass/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0051/1000 | loss 0.9438
[fold 1] epoch 0052/1000 | loss 0.9799
[fold 1] epoch 0053/1000 | loss 0.9482
[fold 1] epoch 0054/1000 | loss 0.9584
[fold 1] epoch 0055/1000 | loss 0.9315
[fold 1] epoch 0056/1000 | loss 0.9467
[fold 1] epoch 0057/1000 | loss 0.9455
[fold 1] epoch 0058/1000 | loss 0.9644
[fold 1] epoch 0059/1000 | loss 0.9439
[fold 1] epoch 0060/1000 | loss 0.9721
[fold 1] epoch 0061/1000 | loss 0.9589
[fold 1] epoch 0062/1000 | loss 0.9464
[fold 1] epoch 0063/1000 | loss 0.9224
[fold 1] epoch 0064/1000 | loss 0.9323
[fold 1] epoch 0065/1000 | loss 0.9386
[fold 1] epoch 0066/1000 | loss 0.9098
[fold 1] epoch 0067/1000 | loss 0.9455
[fold 1] epoch 0068/1000 | loss 0.9008
[fold 1] epoch 0069/1000 | loss 0.9591
[fold 1] epoch 0070/1000 | loss 0.9112
[fold 1] epoch 0071/1000 | loss 0.9024
[fold 1] epoch 0072/1000 | loss 0.9295
[fold 1] epoch 0073/1000 | loss 0.9302
[fold 1] epoch 0074/1000 | loss 0.9165
[fold 1] epoch 0075/1000 | loss 0.9014
[fold 1] epoch 0076/1000 | loss 0.9130
[fold 1] epoch 0077/1000 | loss 0.9059
[fold 1] epoch 0078/1000 | loss 0.8812
[fold 1] epoch 0079/1000 | loss 0.8895
[fold 1] epoch 0080/1000 | loss 0.8703
[fold 1] epoch 0081/1000 | loss 0.8810
[fold 1] epoch 0082/1000 | loss 0.8970
[fold 1] epoch 0083/1000 | loss 0.8952
[fold 1] epoch 0084/1000 | loss 0.8807
[fold 1] epoch 0085/1000 | loss 0.8736
[fold 1] epoch 0086/1000 | loss 0.8938
[fold 1] epoch 0087/1000 | loss 0.8914
[fold 1] epoch 0088/1000 | loss 0.9248
[fold 1] epoch 0089/1000 | loss 0.8708
[fold 1] epoch 0090/1000 | loss 0.8921
[fold 1] epoch 0091/1000 | loss 0.8880
[fold 1] epoch 0092/1000 | loss 0.8771
[fold 1] epoch 0093/1000 | loss 0.8779
[fold 1] epoch 0094/1000 | loss 0.8787
[fold 1] epoch 0095/1000 | loss 0.8581
[fold 1] epoch 0096/1000 | loss 0.8818
[fold 1] epoch 0097/1000 | loss 0.8874
[fold 1] epoch 0098/1000 | loss 0.8613
[fold 1] epoch 0099/1000 | loss 0.8706
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.5062 (n=54) | c2:0.4961 (n=54) | c3:0.2337 (n=54) | c4:0.1098 (n=20)
[val] fullcase mean_fg_dice: 0.3364
[fold 1] epoch 0100/1000 | loss 0.8346 | val Dice 0.3364 (fullcase)
[fold 1] saved new best -> runs/umd_multiclass/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0101/1000 | loss 0.8551
[fold 1] epoch 0102/1000 | loss 0.8790
[fold 1] epoch 0103/1000 | loss 0.8648
[fold 1] epoch 0104/1000 | loss 0.8575
[fold 1] epoch 0105/1000 | loss 0.8589
[fold 1] epoch 0106/1000 | loss 0.8422
[fold 1] epoch 0107/1000 | loss 0.8560
[fold 1] epoch 0108/1000 | loss 0.8545
[fold 1] epoch 0109/1000 | loss 0.8730
[fold 1] epoch 0110/1000 | loss 0.8592
[fold 1] epoch 0111/1000 | loss 0.8997
[fold 1] epoch 0112/1000 | loss 0.8698
[fold 1] epoch 0113/1000 | loss 0.8381
[fold 1] epoch 0114/1000 | loss 0.8128
[fold 1] epoch 0115/1000 | loss 0.8523
[fold 1] epoch 0116/1000 | loss 0.8432
