/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/splits_final.json --nnunet-config 3d_fullres --fold 1 --outdir runs/lms_binary/unet3d/fold_01 --model unet3d --task binary --in-channels 1 --lesion-class-id 1 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 8 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --loss-dice-weight 1.0 --loss-ce-weight 1.0 --dice-smooth-nr 1e-05 --dice-smooth-dr 1e-05 --grad-clip-norm 12.0 --case-cache-size 16 --fg-cache-size 512 --mta-cache 6 --torch-num-threads 1 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json --segresnet-lr-scale 0.1

[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=2 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json
[aug] spacing_zyx=(3.3600001335144043, 0.625, 0.625) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet eff_fg_prob=0.5 fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[loss] Dice include_background=False (default False).
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.1705 (n=8)
[val] fullcase mean_fg_dice: 0.1705
[fold 1] epoch 0001/1000 | loss 1.1502 | val Dice 0.1705 (fullcase)
[fold 1] saved new best -> runs/lms_binary/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0002/1000 | loss 1.0142
[fold 1] epoch 0003/1000 | loss 0.9666
[fold 1] epoch 0004/1000 | loss 0.9937
[fold 1] epoch 0005/1000 | loss 0.9576
[fold 1] epoch 0006/1000 | loss 0.9387
[fold 1] epoch 0007/1000 | loss 0.8827
[fold 1] epoch 0008/1000 | loss 0.9122
[fold 1] epoch 0009/1000 | loss 0.8762
[fold 1] epoch 0010/1000 | loss 0.8533
[fold 1] epoch 0011/1000 | loss 0.8961
[fold 1] epoch 0012/1000 | loss 0.9191
[fold 1] epoch 0013/1000 | loss 0.8635
[fold 1] epoch 0014/1000 | loss 0.8064
[fold 1] epoch 0015/1000 | loss 0.7872
[fold 1] epoch 0016/1000 | loss 0.8874
[fold 1] epoch 0017/1000 | loss 0.8770
[fold 1] epoch 0018/1000 | loss 0.8130
[fold 1] epoch 0019/1000 | loss 0.8225
[fold 1] epoch 0020/1000 | loss 0.7915
[fold 1] epoch 0021/1000 | loss 0.7858
[fold 1] epoch 0022/1000 | loss 0.7665
[fold 1] epoch 0023/1000 | loss 0.7995
[fold 1] epoch 0024/1000 | loss 0.7955
[fold 1] epoch 0025/1000 | loss 0.7942
[fold 1] epoch 0026/1000 | loss 0.8022
[fold 1] epoch 0027/1000 | loss 0.7664
[fold 1] epoch 0028/1000 | loss 0.7709
[fold 1] epoch 0029/1000 | loss 0.7843
[fold 1] epoch 0030/1000 | loss 0.7595
[fold 1] epoch 0031/1000 | loss 0.7433
[fold 1] epoch 0032/1000 | loss 0.7637
[fold 1] epoch 0033/1000 | loss 0.7676
[fold 1] epoch 0034/1000 | loss 0.7869
[fold 1] epoch 0035/1000 | loss 0.8075
[fold 1] epoch 0036/1000 | loss 0.8203
[fold 1] epoch 0037/1000 | loss 0.7762
[fold 1] epoch 0038/1000 | loss 0.7286
[fold 1] epoch 0039/1000 | loss 0.7343
[fold 1] epoch 0040/1000 | loss 0.7660
[fold 1] epoch 0041/1000 | loss 0.8002
[fold 1] epoch 0042/1000 | loss 0.7363
[fold 1] epoch 0043/1000 | loss 0.7263
[fold 1] epoch 0044/1000 | loss 0.7499
[fold 1] epoch 0045/1000 | loss 0.7599
[fold 1] epoch 0046/1000 | loss 0.7260
[fold 1] epoch 0047/1000 | loss 0.7368
[fold 1] epoch 0048/1000 | loss 0.7189
[fold 1] epoch 0049/1000 | loss 0.6900
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.3599 (n=8)
[val] fullcase mean_fg_dice: 0.3599
[fold 1] epoch 0050/1000 | loss 0.7721 | val Dice 0.3599 (fullcase)
[fold 1] saved new best -> runs/lms_binary/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0051/1000 | loss 0.7544
[fold 1] epoch 0052/1000 | loss 0.7649
[fold 1] epoch 0053/1000 | loss 0.7478
[fold 1] epoch 0054/1000 | loss 0.6950
[fold 1] epoch 0055/1000 | loss 0.6761
[fold 1] epoch 0056/1000 | loss 0.6950
[fold 1] epoch 0057/1000 | loss 0.6877
[fold 1] epoch 0058/1000 | loss 0.6773
[fold 1] epoch 0059/1000 | loss 0.7524
[fold 1] epoch 0060/1000 | loss 0.7156
[fold 1] epoch 0061/1000 | loss 0.7766
[fold 1] epoch 0062/1000 | loss 0.7558
[fold 1] epoch 0063/1000 | loss 0.7548
[fold 1] epoch 0064/1000 | loss 0.7858
[fold 1] epoch 0065/1000 | loss 0.7400
[fold 1] epoch 0066/1000 | loss 0.7978
[fold 1] epoch 0067/1000 | loss 0.7898
[fold 1] epoch 0068/1000 | loss 0.7125
[fold 1] epoch 0069/1000 | loss 0.7201
[fold 1] epoch 0070/1000 | loss 0.7240
[fold 1] epoch 0071/1000 | loss 0.7323
[fold 1] epoch 0072/1000 | loss 0.6632
[fold 1] epoch 0073/1000 | loss 0.6974
[fold 1] epoch 0074/1000 | loss 0.6986
[fold 1] epoch 0075/1000 | loss 0.7460
[fold 1] epoch 0076/1000 | loss 0.7638
[fold 1] epoch 0077/1000 | loss 0.7874
[fold 1] epoch 0078/1000 | loss 0.7107
[fold 1] epoch 0079/1000 | loss 0.7227
[fold 1] epoch 0080/1000 | loss 0.7009
[fold 1] epoch 0081/1000 | loss 0.7755
[fold 1] epoch 0082/1000 | loss 0.6974
[fold 1] epoch 0083/1000 | loss 0.6846
[fold 1] epoch 0084/1000 | loss 0.6844
[fold 1] epoch 0085/1000 | loss 0.7291
[fold 1] epoch 0086/1000 | loss 0.7084
[fold 1] epoch 0087/1000 | loss 0.6583
[fold 1] epoch 0088/1000 | loss 0.6881
[fold 1] epoch 0089/1000 | loss 0.6467
[fold 1] epoch 0090/1000 | loss 0.6522
[fold 1] epoch 0091/1000 | loss 0.7100
[fold 1] epoch 0092/1000 | loss 0.6598
[fold 1] epoch 0093/1000 | loss 0.6989
[fold 1] epoch 0094/1000 | loss 0.6691
[fold 1] epoch 0095/1000 | loss 0.6468
[fold 1] epoch 0096/1000 | loss 0.6730
[fold 1] epoch 0097/1000 | loss 0.7020
[fold 1] epoch 0098/1000 | loss 0.7532
[fold 1] epoch 0099/1000 | loss 0.7025
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.4238 (n=8)
[val] fullcase mean_fg_dice: 0.4238
[fold 1] epoch 0100/1000 | loss 0.7001 | val Dice 0.4238 (fullcase)
[fold 1] saved new best -> runs/lms_binary/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0101/1000 | loss 0.6782
[fold 1] epoch 0102/1000 | loss 0.6179
[fold 1] epoch 0103/1000 | loss 0.6857
[fold 1] epoch 0104/1000 | loss 0.6896
[fold 1] epoch 0105/1000 | loss 0.6982
[fold 1] epoch 0106/1000 | loss 0.6559
[fold 1] epoch 0107/1000 | loss 0.7055
[fold 1] epoch 0108/1000 | loss 0.7289
[fold 1] epoch 0109/1000 | loss 0.6935
[fold 1] epoch 0110/1000 | loss 0.7895
[fold 1] epoch 0111/1000 | loss 0.6759
[fold 1] epoch 0112/1000 | loss 0.6741
[fold 1] epoch 0113/1000 | loss 0.6711
[fold 1] epoch 0114/1000 | loss 0.6689
[fold 1] epoch 0115/1000 | loss 0.6631
[fold 1] epoch 0116/1000 | loss 0.6950
[fold 1] epoch 0117/1000 | loss 0.6003
[fold 1] epoch 0118/1000 | loss 0.7093
[fold 1] epoch 0119/1000 | loss 0.6364
[fold 1] epoch 0120/1000 | loss 0.6593
[fold 1] epoch 0121/1000 | loss 0.6264
[fold 1] epoch 0122/1000 | loss 0.7040
[fold 1] epoch 0123/1000 | loss 0.6805
[fold 1] epoch 0124/1000 | loss 0.6804
[fold 1] epoch 0125/1000 | loss 0.6976
[fold 1] epoch 0126/1000 | loss 0.6283
[fold 1] epoch 0127/1000 | loss 0.6432
[fold 1] epoch 0128/1000 | loss 0.7088
[fold 1] epoch 0129/1000 | loss 0.6892
[fold 1] epoch 0130/1000 | loss 0.6646
[fold 1] epoch 0131/1000 | loss 0.6589
[fold 1] epoch 0132/1000 | loss 0.6444
[fold 1] epoch 0133/1000 | loss 0.6588
[fold 1] epoch 0134/1000 | loss 0.6614
[fold 1] epoch 0135/1000 | loss 0.6776
[fold 1] epoch 0136/1000 | loss 0.6993
[fold 1] epoch 0137/1000 | loss 0.6418
[fold 1] epoch 0138/1000 | loss 0.6366
[fold 1] epoch 0139/1000 | loss 0.6405
[fold 1] epoch 0140/1000 | loss 0.6482
[fold 1] epoch 0141/1000 | loss 0.6824
[fold 1] epoch 0142/1000 | loss 0.6769
[fold 1] epoch 0143/1000 | loss 0.6562
[fold 1] epoch 0144/1000 | loss 0.6888
[fold 1] epoch 0145/1000 | loss 0.6306
[fold 1] epoch 0146/1000 | loss 0.6484
[fold 1] epoch 0147/1000 | loss 0.6580
[fold 1] epoch 0148/1000 | loss 0.6410
[fold 1] epoch 0149/1000 | loss 0.6308
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.4808 (n=8)
[val] fullcase mean_fg_dice: 0.4808
[fold 1] epoch 0150/1000 | loss 0.6865 | val Dice 0.4808 (fullcase)
[fold 1] saved new best -> runs/lms_binary/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0151/1000 | loss 0.6303
[fold 1] epoch 0152/1000 | loss 0.6694
[fold 1] epoch 0153/1000 | loss 0.6512
[fold 1] epoch 0154/1000 | loss 0.6368
[fold 1] epoch 0155/1000 | loss 0.6191
[fold 1] epoch 0156/1000 | loss 0.6152
[fold 1] epoch 0157/1000 | loss 0.6577
[fold 1] epoch 0158/1000 | loss 0.6243
[fold 1] epoch 0159/1000 | loss 0.6738
[fold 1] epoch 0160/1000 | loss 0.6404
[fold 1] epoch 0161/1000 | loss 0.6236
[fold 1] epoch 0162/1000 | loss 0.6335
[fold 1] epoch 0163/1000 | loss 0.6471
[fold 1] epoch 0164/1000 | loss 0.6272
[fold 1] epoch 0165/1000 | loss 0.6167
[fold 1] epoch 0166/1000 | loss 0.6214
[fold 1] epoch 0167/1000 | loss 0.6299
[fold 1] epoch 0168/1000 | loss 0.6794
[fold 1] epoch 0169/1000 | loss 0.7089
[fold 1] epoch 0170/1000 | loss 0.6358
[fold 1] epoch 0171/1000 | loss 0.6055
[fold 1] epoch 0172/1000 | loss 0.6590
[fold 1] epoch 0173/1000 | loss 0.6688
[fold 1] epoch 0174/1000 | loss 0.6079
[fold 1] epoch 0175/1000 | loss 0.6491
[fold 1] epoch 0176/1000 | loss 0.6254
[fold 1] epoch 0177/1000 | loss 0.6244
[fold 1] epoch 0178/1000 | loss 0.6832
[fold 1] epoch 0179/1000 | loss 0.6452
[fold 1] epoch 0180/1000 | loss 0.7025
[fold 1] epoch 0181/1000 | loss 0.7028
[fold 1] epoch 0182/1000 | loss 0.6346
[fold 1] epoch 0183/1000 | loss 0.6156
[fold 1] epoch 0184/1000 | loss 0.6316
[fold 1] epoch 0185/1000 | loss 0.6088
[fold 1] epoch 0186/1000 | loss 0.6348
[fold 1] epoch 0187/1000 | loss 0.6294
[fold 1] epoch 0188/1000 | loss 0.6156
[fold 1] epoch 0189/1000 | loss 0.5916
[fold 1] epoch 0190/1000 | loss 0.5999
[fold 1] epoch 0191/1000 | loss 0.6300
[fold 1] epoch 0192/1000 | loss 0.6568
[fold 1] epoch 0193/1000 | loss 0.5996
[fold 1] epoch 0194/1000 | loss 0.6702
[fold 1] epoch 0195/1000 | loss 0.6138
[fold 1] epoch 0196/1000 | loss 0.6105
[fold 1] epoch 0197/1000 | loss 0.6229
[fold 1] epoch 0198/1000 | loss 0.6319
[fold 1] epoch 0199/1000 | loss 0.5849
[val] fullcase evaluating n_cases=8 (requested max_cases=8)
[val] fullcase per-class dice: c1:0.4853 (n=8)
[val] fullcase mean_fg_dice: 0.4853
[fold 1] epoch 0200/1000 | loss 0.6319 | val Dice 0.4853 (fullcase)
[fold 1] saved new best -> runs/lms_binary/unet3d/fold_01/best_unet3d_fold01.pt
[fold 1] epoch 0201/1000 | loss 0.5854
