/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/splits_final.json --nnunet-config 3d_fullres --fold 4 --outdir runs/lms_binary/mednext/fold_04 --model mednext --task binary --in-channels 1 --lesion-class-id 1 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 0 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --loss-dice-weight 1.0 --loss-ce-weight 1.0 --dice-smooth-nr 1e-05 --dice-smooth-dr 1e-05 --grad-clip-norm 12.0 --case-cache-size 16 --fg-cache-size 512 --mta-cache 6 --torch-num-threads 1 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json --segresnet-lr-scale 0.1 --mednext-variant S --mednext-kernel-size 3 --mednext-init-filters 32 --mednext-norm-type group

<frozen importlib._bootstrap_external>:1241: FutureWarning: The cuda.cudart module is deprecated and will be removed in a future release, please switch to use the cuda.bindings.runtime module instead.
[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=2 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json
[aug] spacing_zyx=(3.3600001335144043, 0.625, 0.625) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet eff_fg_prob=0.5 fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[mednext] variant=S kernel_size=3 init_filters=32 deep_supervision=False residual=True norm=group global_resp_norm=False
[loss] Dice include_background=False (default False).
/media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UterusSegBenchmark/UterusSegBenchmark/train_umdfibroid_monai.py:1566: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=use_amp)
/media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UterusSegBenchmark/UterusSegBenchmark/train_umdfibroid_monai.py:1654: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=use_amp):
[val] fullcase evaluating n_cases=33 (requested max_cases=0)
/home/daniel/anaconda3/envs/umd_monai_py311/lib/python3.11/site-packages/monai/inferers/utils.py:231: UserWarning: Using a non-tuple sequence for multidimensional indexing is deprecated and will be changed in pytorch 2.9; use x[tuple(seq)] instead of x[seq]. In pytorch 2.9 this will be interpreted as tensor index, x[torch.tensor(seq)], which will result either in an error or a different result (Triggered internally at /pytorch/torch/csrc/autograd/python_variable_indexing.cpp:347.)
  win_data = inputs[unravel_slice[0]].to(sw_device)
/home/daniel/anaconda3/envs/umd_monai_py311/lib/python3.11/site-packages/monai/inferers/utils.py:370: UserWarning: Using a non-tuple sequence for multidimensional indexing is deprecated and will be changed in pytorch 2.9; use x[tuple(seq)] instead of x[seq]. In pytorch 2.9 this will be interpreted as tensor index, x[torch.tensor(seq)], which will result either in an error or a different result (Triggered internally at /pytorch/torch/csrc/autograd/python_variable_indexing.cpp:347.)
  out[idx_zm] += p
[val] fullcase per-class dice: c1:0.2922 (n=33)
[val] fullcase mean_fg_dice: 0.2922
[fold 4] epoch 0001/1000 | loss 1.1937 | val Dice 0.2922 (fullcase)
[fold 4] saved new best -> runs/lms_binary/mednext/fold_04/best_mednext_fold04.pt
[fold 4] epoch 0002/1000 | loss 1.0558
[fold 4] epoch 0088/1000 | loss 0.5641
[fold 4] epoch 0089/1000 | loss 0.5441
[fold 4] epoch 0090/1000 | loss 0.5384
[fold 4] epoch 0091/1000 | loss 0.5206
[fold 4] epoch 0092/1000 | loss 0.4695
[fold 4] epoch 0093/1000 | loss 0.4967
[fold 4] epoch 0094/1000 | loss 0.5028
[fold 4] epoch 0095/1000 | loss 0.4919
[fold 4] epoch 0096/1000 | loss 0.5496
[fold 4] epoch 0097/1000 | loss 0.4913
[fold 4] epoch 0098/1000 | loss 0.4493
[fold 4] epoch 0099/1000 | loss 0.5169
[val] fullcase evaluating n_cases=33 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.5521 (n=33)
[val] fullcase mean_fg_dice: 0.5521
[fold 4] epoch 0100/1000 | loss 0.5285 | val Dice 0.5521 (fullcase)
[fold 4] saved new best -> runs/lms_binary/mednext/fold_04/best_mednext_fold04.pt
[fold 4] epoch 0101/1000 | loss 0.4622
[fold 4] epoch 0102/1000 | loss 0.5294
[fold 4] epoch 0103/1000 | loss 0.4927
[fold 4] epoch 0104/1000 | loss 0.4769
[fold 4] epoch 0105/1000 | loss 0.4732
[fold 4] epoch 0106/1000 | loss 0.4849
[fold 4] epoch 0107/1000 | loss 0.4733
[fold 4] epoch 0108/1000 | loss 0.4972
[fold 4] epoch 0109/1000 | loss 0.4331
[fold 4] epoch 0110/1000 | loss 0.4499
[fold 4] epoch 0111/1000 | loss 0.5195
[fold 4] epoch 0112/1000 | loss 0.4345
[fold 4] epoch 0113/1000 | loss 0.5090
[fold 4] epoch 0114/1000 | loss 0.5009
[fold 4] epoch 0115/1000 | loss 0.4874
[fold 4] epoch 0116/1000 | loss 0.4907
[fold 4] epoch 0117/1000 | loss 0.4545
[fold 4] epoch 0118/1000 | loss 0.4353
[fold 4] epoch 0119/1000 | loss 0.4249
[fold 4] epoch 0120/1000 | loss 0.4270
[fold 4] epoch 0121/1000 | loss 0.4260
[fold 4] epoch 0122/1000 | loss 0.4350
[fold 4] epoch 0123/1000 | loss 0.4852
[fold 4] epoch 0124/1000 | loss 0.4731
[fold 4] epoch 0125/1000 | loss 0.4155
[fold 4] epoch 0126/1000 | loss 0.4364
[fold 4] epoch 0127/1000 | loss 0.4683
[fold 4] epoch 0128/1000 | loss 0.4285
[fold 4] epoch 0129/1000 | loss 0.4218
[fold 4] epoch 0130/1000 | loss 0.4651
[fold 4] epoch 0131/1000 | loss 0.4676
[fold 4] epoch 0132/1000 | loss 0.4652
[fold 4] epoch 0133/1000 | loss 0.4659
[fold 4] epoch 0134/1000 | loss 0.4617
[fold 4] epoch 0135/1000 | loss 0.4597
[fold 4] epoch 0136/1000 | loss 0.4215
[fold 4] epoch 0137/1000 | loss 0.4581
[fold 4] epoch 0138/1000 | loss 0.4024
[fold 4] epoch 0139/1000 | loss 0.4290
[fold 4] epoch 0140/1000 | loss 0.4093
[fold 4] epoch 0141/1000 | loss 0.4146
[fold 4] epoch 0142/1000 | loss 0.4355
[fold 4] epoch 0143/1000 | loss 0.4166
[fold 4] epoch 0144/1000 | loss 0.4353
[fold 4] epoch 0145/1000 | loss 0.4081
[fold 4] epoch 0146/1000 | loss 0.4192
[fold 4] epoch 0147/1000 | loss 0.4082
[fold 4] epoch 0148/1000 | loss 0.3858
[fold 4] epoch 0149/1000 | loss 0.4249
[val] fullcase evaluating n_cases=33 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.6661 (n=33)
[val] fullcase mean_fg_dice: 0.6661
[fold 4] epoch 0150/1000 | loss 0.4626 | val Dice 0.6661 (fullcase)
[fold 4] saved new best -> runs/lms_binary/mednext/fold_04/best_mednext_fold04.pt
[fold 4] epoch 0151/1000 | loss 0.4329
[fold 4] epoch 0152/1000 | loss 0.4285
[fold 4] epoch 0153/1000 | loss 0.3921
[fold 4] epoch 0154/1000 | loss 0.4208
[fold 4] epoch 0155/1000 | loss 0.4222
[fold 4] epoch 0156/1000 | loss 0.4226
[fold 4] epoch 0157/1000 | loss 0.4139
[fold 4] epoch 0158/1000 | loss 0.4144
[fold 4] epoch 0159/1000 | loss 0.4196
[fold 4] epoch 0160/1000 | loss 0.4181
[fold 4] epoch 0161/1000 | loss 0.4018
[fold 4] epoch 0162/1000 | loss 0.4472
[fold 4] epoch 0163/1000 | loss 0.3909
[fold 4] epoch 0164/1000 | loss 0.4030
[fold 4] epoch 0165/1000 | loss 0.4079
[fold 4] epoch 0166/1000 | loss 0.4159
[fold 4] epoch 0167/1000 | loss 0.3899
[fold 4] epoch 0168/1000 | loss 0.5698
[fold 4] epoch 0169/1000 | loss 0.3995
[fold 4] epoch 0170/1000 | loss 0.3934
[fold 4] epoch 0171/1000 | loss 0.4439
[fold 4] epoch 0172/1000 | loss 0.4333
[fold 4] epoch 0173/1000 | loss 0.4309
[fold 4] epoch 0174/1000 | loss 0.4228
[fold 4] epoch 0175/1000 | loss 0.3807
[fold 4] epoch 0176/1000 | loss 0.4114
[fold 4] epoch 0177/1000 | loss 0.4043
[fold 4] epoch 0178/1000 | loss 0.4244
[fold 4] epoch 0179/1000 | loss 0.3675
[fold 4] epoch 0180/1000 | loss 0.4428
[fold 4] epoch 0181/1000 | loss 0.4062
[fold 4] epoch 0182/1000 | loss 0.3863
[fold 4] epoch 0183/1000 | loss 0.3976
[fold 4] epoch 0184/1000 | loss 0.4086
[fold 4] epoch 0185/1000 | loss 0.4350
[fold 4] epoch 0186/1000 | loss 0.3868
[fold 4] epoch 0187/1000 | loss 0.3828
[fold 4] epoch 0188/1000 | loss 0.4000
[fold 4] epoch 0189/1000 | loss 0.3579
[fold 4] epoch 0190/1000 | loss 0.3711
[fold 4] epoch 0191/1000 | loss 0.3772
[fold 4] epoch 0192/1000 | loss 0.4276
[fold 4] epoch 0193/1000 | loss 0.4398
[fold 4] epoch 0194/1000 | loss 0.3885
[fold 4] epoch 0195/1000 | loss 0.3777
[fold 4] epoch 0196/1000 | loss 0.4676
[fold 4] epoch 0197/1000 | loss 0.3927
[fold 4] epoch 0198/1000 | loss 0.4009
[fold 4] epoch 0199/1000 | loss 0.3946
[val] fullcase evaluating n_cases=33 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.6723 (n=33)
[val] fullcase mean_fg_dice: 0.6723
[fold 4] epoch 0200/1000 | loss 0.4068 | val Dice 0.6723 (fullcase)
[fold 4] saved new best -> runs/lms_binary/mednext/fold_04/best_mednext_fold04.pt
[fold 4] epoch 0201/1000 | loss 0.3903
[fold 4] epoch 0202/1000 | loss 0.4007
[fold 4] epoch 0203/1000 | loss 0.3965
[fold 4] epoch 0204/1000 | loss 0.3768
[fold 4] epoch 0205/1000 | loss 0.3480
[fold 4] epoch 0206/1000 | loss 0.4079
[fold 4] epoch 0207/1000 | loss 0.3664
[fold 4] epoch 0208/1000 | loss 0.4188
[fold 4] epoch 0209/1000 | loss 0.3761
[fold 4] epoch 0210/1000 | loss 0.3697
[fold 4] epoch 0211/1000 | loss 0.3980
[fold 4] epoch 0212/1000 | loss 0.3616
[fold 4] epoch 0213/1000 | loss 0.3771
[fold 4] epoch 0214/1000 | loss 0.3897
[fold 4] epoch 0215/1000 | loss 0.4185
[fold 4] epoch 0216/1000 | loss 0.3889
[fold 4] epoch 0217/1000 | loss 0.3732
[fold 4] epoch 0218/1000 | loss 0.3778
[fold 4] epoch 0219/1000 | loss 0.3956
[fold 4] epoch 0220/1000 | loss 0.3780
[fold 4] epoch 0221/1000 | loss 0.3387
[fold 4] epoch 0222/1000 | loss 0.3652
[fold 4] epoch 0223/1000 | loss 0.3667
[fold 4] epoch 0224/1000 | loss 0.3797
[fold 4] epoch 0225/1000 | loss 0.3905
[fold 4] epoch 0226/1000 | loss 0.3376
[fold 4] epoch 0227/1000 | loss 0.4087
[fold 4] epoch 0228/1000 | loss 0.3969
[fold 4] epoch 0229/1000 | loss 0.4098
[fold 4] epoch 0230/1000 | loss 0.4319
[fold 4] epoch 0231/1000 | loss 0.4654
[fold 4] epoch 0232/1000 | loss 0.3654
[fold 4] epoch 0233/1000 | loss 0.3877
[fold 4] epoch 0234/1000 | loss 0.3827
[fold 4] epoch 0235/1000 | loss 0.4259
[fold 4] epoch 0236/1000 | loss 0.3761
[fold 4] epoch 0237/1000 | loss 0.3306
[fold 4] epoch 0238/1000 | loss 0.3517
[fold 4] epoch 0239/1000 | loss 0.3645
[fold 4] epoch 0240/1000 | loss 0.3913
[fold 4] epoch 0241/1000 | loss 0.3481
[fold 4] epoch 0242/1000 | loss 0.3496
[fold 4] epoch 0243/1000 | loss 0.3514
[fold 4] epoch 0244/1000 | loss 0.3822
[fold 4] epoch 0245/1000 | loss 0.3744
[fold 4] epoch 0246/1000 | loss 0.3646
[fold 4] epoch 0247/1000 | loss 0.4364
[fold 4] epoch 0248/1000 | loss 0.4302
[fold 4] epoch 0249/1000 | loss 0.4170
[val] fullcase evaluating n_cases=33 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.6196 (n=33)
[val] fullcase mean_fg_dice: 0.6196
[fold 4] epoch 0250/1000 | loss 0.3376 | val Dice 0.6196 (fullcase)
[fold 4] epoch 0251/1000 | loss 0.3871
[fold 4] epoch 0252/1000 | loss 0.3711
[fold 4] epoch 0253/1000 | loss 0.3574
[fold 4] epoch 0254/1000 | loss 0.3389
[fold 4] epoch 0255/1000 | loss 0.3801
[fold 4] epoch 0256/1000 | loss 0.3509
[fold 4] epoch 0257/1000 | loss 0.3852
[fold 4] epoch 0258/1000 | loss 0.3715
[fold 4] epoch 0259/1000 | loss 0.3473
[fold 4] epoch 0260/1000 | loss 0.3496
[fold 4] epoch 0261/1000 | loss 0.3875
[fold 4] epoch 0262/1000 | loss 0.4016
[fold 4] epoch 0263/1000 | loss 0.3479
[fold 4] epoch 0264/1000 | loss 0.3565
[fold 4] epoch 0265/1000 | loss 0.4055
[fold 4] epoch 0266/1000 | loss 0.3805
[fold 4] epoch 0267/1000 | loss 0.3363
[fold 4] epoch 0268/1000 | loss 0.3519
[fold 4] epoch 0269/1000 | loss 0.3671
[fold 4] epoch 0270/1000 | loss 0.3302
[fold 4] epoch 0271/1000 | loss 0.3588
[fold 4] epoch 0272/1000 | loss 0.3358
[fold 4] epoch 0273/1000 | loss 0.3703
[fold 4] epoch 0274/1000 | loss 0.3403
[fold 4] epoch 0275/1000 | loss 0.3215
[fold 4] epoch 0276/1000 | loss 0.3571
[fold 4] epoch 0277/1000 | loss 0.3817
[fold 4] epoch 0278/1000 | loss 0.3530
[fold 4] epoch 0279/1000 | loss 0.3580
[fold 4] epoch 0280/1000 | loss 0.3459
[fold 4] epoch 0281/1000 | loss 0.3037
[fold 4] epoch 0282/1000 | loss 0.3597
[fold 4] epoch 0283/1000 | loss 0.4026
[fold 4] epoch 0284/1000 | loss 0.3798
[fold 4] epoch 0285/1000 | loss 0.3373
[fold 4] epoch 0286/1000 | loss 0.2953
[fold 4] epoch 0287/1000 | loss 0.3504
[fold 4] epoch 0288/1000 | loss 0.3768
[fold 4] epoch 0289/1000 | loss 0.3322
[fold 4] epoch 0290/1000 | loss 0.3208
[fold 4] epoch 0291/1000 | loss 0.3262
[fold 4] epoch 0292/1000 | loss 0.3261
[fold 4] epoch 0293/1000 | loss 0.3565
[fold 4] epoch 0294/1000 | loss 0.3489
[fold 4] epoch 0295/1000 | loss 0.3560
[fold 4] epoch 0296/1000 | loss 0.3465
[fold 4] epoch 0297/1000 | loss 0.3402
[fold 4] epoch 0298/1000 | loss 0.3455
[fold 4] epoch 0299/1000 | loss 0.3686
[val] fullcase evaluating n_cases=33 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.7193 (n=33)
[val] fullcase mean_fg_dice: 0.7193
[fold 4] epoch 0300/1000 | loss 0.3790 | val Dice 0.7193 (fullcase)
[fold 4] saved new best -> runs/lms_binary/mednext/fold_04/best_mednext_fold04.pt
[fold 4] epoch 0301/1000 | loss 0.3646
[fold 4] epoch 0302/1000 | loss 0.3931
[fold 4] epoch 0303/1000 | loss 0.4041
[fold 4] epoch 0304/1000 | loss 0.3376
[fold 4] epoch 0305/1000 | loss 0.4192
[fold 4] epoch 0306/1000 | loss 0.3674
[fold 4] epoch 0307/1000 | loss 0.3757
[fold 4] epoch 0308/1000 | loss 0.3329
[fold 4] epoch 0309/1000 | loss 0.3529
[fold 4] epoch 0310/1000 | loss 0.3545
[fold 4] epoch 0311/1000 | loss 0.3158
[fold 4] epoch 0312/1000 | loss 0.3495
[fold 4] epoch 0313/1000 | loss 0.3061
[fold 4] epoch 0314/1000 | loss 0.3496
[fold 4] epoch 0315/1000 | loss 0.3259
[fold 4] epoch 0316/1000 | loss 0.3292
[fold 4] epoch 0317/1000 | loss 0.3655
[fold 4] epoch 0318/1000 | loss 0.3342
[fold 4] epoch 0319/1000 | loss 0.3664
[fold 4] epoch 0320/1000 | loss 0.3624
[fold 4] epoch 0321/1000 | loss 0.3369
[fold 4] epoch 0322/1000 | loss 0.3418
[fold 4] epoch 0323/1000 | loss 0.3582
[fold 4] epoch 0324/1000 | loss 0.3924
[fold 4] epoch 0325/1000 | loss 0.4012
[fold 4] epoch 0326/1000 | loss 0.3480
[fold 4] epoch 0327/1000 | loss 0.3284
[fold 4] epoch 0328/1000 | loss 0.3490
[fold 4] epoch 0329/1000 | loss 0.3552
[fold 4] epoch 0330/1000 | loss 0.3748
[fold 4] epoch 0331/1000 | loss 0.3374
[fold 4] epoch 0332/1000 | loss 0.3347
[fold 4] epoch 0333/1000 | loss 0.3816
[fold 4] epoch 0334/1000 | loss 0.3506
[fold 4] epoch 0335/1000 | loss 0.4287
[fold 4] epoch 0336/1000 | loss 0.4055
[fold 4] epoch 0337/1000 | loss 0.3478
[fold 4] epoch 0338/1000 | loss 0.3269
[fold 4] epoch 0339/1000 | loss 0.3058
[fold 4] epoch 0340/1000 | loss 0.3015
[fold 4] epoch 0341/1000 | loss 0.3359
[fold 4] epoch 0342/1000 | loss 0.3344
[fold 4] epoch 0343/1000 | loss 0.3212
[fold 4] epoch 0344/1000 | loss 0.3337
[fold 4] epoch 0345/1000 | loss 0.3103
[fold 4] epoch 0346/1000 | loss 0.3077
[fold 4] epoch 0347/1000 | loss 0.3397
