/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/splits_final.json --nnunet-config 3d_fullres --fold 1 --outdir runs/lms_binary/mednext/fold_01 --model mednext --task binary --in-channels 1 --lesion-class-id 1 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 0 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --loss-dice-weight 1.0 --loss-ce-weight 1.0 --dice-smooth-nr 1e-05 --dice-smooth-dr 1e-05 --grad-clip-norm 12.0 --case-cache-size 16 --fg-cache-size 512 --mta-cache 6 --torch-num-threads 1 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json --segresnet-lr-scale 0.1 --mednext-variant S --mednext-kernel-size 3 --mednext-init-filters 32 --mednext-norm-type group

<frozen importlib._bootstrap_external>:1241: FutureWarning: The cuda.cudart module is deprecated and will be removed in a future release, please switch to use the cuda.bindings.runtime module instead.
[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=2 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset102_LMS/dataset.json
[aug] spacing_zyx=(3.3600001335144043, 0.625, 0.625) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet eff_fg_prob=0.5 fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[mednext] variant=S kernel_size=3 init_filters=32 deep_supervision=False residual=True norm=group global_resp_norm=False
[loss] Dice include_background=False (default False).
/media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UterusSegBenchmark/UterusSegBenchmark/train_umdfibroid_monai.py:1566: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=use_amp)
/media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UterusSegBenchmark/UterusSegBenchmark/train_umdfibroid_monai.py:1654: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=use_amp):
[val] fullcase evaluating n_cases=34 (requested max_cases=0)
/home/daniel/anaconda3/envs/umd_monai_py311/lib/python3.11/site-packages/monai/inferers/utils.py:231: UserWarning: Using a non-tuple sequence for multidimensional indexing is deprecated and will be changed in pytorch 2.9; use x[tuple(seq)] instead of x[seq]. In pytorch 2.9 this will be interpreted as tensor index, x[torch.tensor(seq)], which will result either in an error or a different result (Triggered internally at /pytorch/torch/csrc/autograd/python_variable_indexing.cpp:347.)
  win_data = inputs[unravel_slice[0]].to(sw_device)
/home/daniel/anaconda3/envs/umd_monai_py311/lib/python3.11/site-packages/monai/inferers/utils.py:370: UserWarning: Using a non-tuple sequence for multidimensional indexing is deprecated and will be changed in pytorch 2.9; use x[tuple(seq)] instead of x[seq]. In pytorch 2.9 this will be interpreted as tensor index, x[torch.tensor(seq)], which will result either in an error or a different result (Triggered internally at /pytorch/torch/csrc/autograd/python_variable_indexing.cpp:347.)
  out[idx_zm] += p
[val] fullcase per-class dice: c1:0.2515 (n=34)
[val] fullcase mean_fg_dice: 0.2515
[fold 1] epoch 0001/1000 | loss 1.1058 | val Dice 0.2515 (fullcase)
[fold 1] saved new best -> runs/lms_binary/mednext/fold_01/best_mednext_fold01.pt
[fold 1] epoch 0002/1000 | loss 0.9661
[fold 1] epoch 0003/1000 | loss 0.9517
[fold 1] epoch 0004/1000 | loss 0.8487
[fold 1] epoch 0005/1000 | loss 0.8452
[fold 1] epoch 0006/1000 | loss 0.8459
[fold 1] epoch 0007/1000 | loss 0.8604
[fold 1] epoch 0008/1000 | loss 0.8026
[fold 1] epoch 0009/1000 | loss 0.8065
[fold 1] epoch 0010/1000 | loss 0.8139
[fold 1] epoch 0011/1000 | loss 0.8341
[fold 1] epoch 0012/1000 | loss 0.7915
[fold 1] epoch 0013/1000 | loss 0.7866
[fold 1] epoch 0014/1000 | loss 0.7263
[fold 1] epoch 0015/1000 | loss 0.7274
[fold 1] epoch 0016/1000 | loss 0.7999
[fold 1] epoch 0017/1000 | loss 0.7806
[fold 1] epoch 0018/1000 | loss 0.7592
[fold 1] epoch 0019/1000 | loss 0.6979
[fold 1] epoch 0020/1000 | loss 0.7004
[fold 1] epoch 0021/1000 | loss 0.7208
[fold 1] epoch 0022/1000 | loss 0.7042
[fold 1] epoch 0023/1000 | loss 0.6951
[fold 1] epoch 0024/1000 | loss 0.6915
[fold 1] epoch 0025/1000 | loss 0.6660
[fold 1] epoch 0026/1000 | loss 0.6566
[fold 1] epoch 0027/1000 | loss 0.6636
[fold 1] epoch 0028/1000 | loss 0.6920
[fold 1] epoch 0029/1000 | loss 0.7137
[fold 1] epoch 0030/1000 | loss 0.7027
[fold 1] epoch 0031/1000 | loss 0.7003
[fold 1] epoch 0032/1000 | loss 0.6610
[fold 1] epoch 0033/1000 | loss 0.6634
[fold 1] epoch 0034/1000 | loss 0.6449
[fold 1] epoch 0035/1000 | loss 0.6640
[fold 1] epoch 0036/1000 | loss 0.6650
[fold 1] epoch 0037/1000 | loss 0.6131
[fold 1] epoch 0038/1000 | loss 0.5933
[fold 1] epoch 0039/1000 | loss 0.6272
[fold 1] epoch 0040/1000 | loss 0.6768
[fold 1] epoch 0041/1000 | loss 0.6674
[fold 1] epoch 0042/1000 | loss 0.6461
[fold 1] epoch 0043/1000 | loss 0.6286
[fold 1] epoch 0044/1000 | loss 0.6414
[fold 1] epoch 0045/1000 | loss 0.6503
[fold 1] epoch 0046/1000 | loss 0.6401
[fold 1] epoch 0047/1000 | loss 0.6401
[fold 1] epoch 0048/1000 | loss 0.6068
[fold 1] epoch 0049/1000 | loss 0.6186
[val] fullcase evaluating n_cases=34 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.4623 (n=34)
[val] fullcase mean_fg_dice: 0.4623
[fold 1] epoch 0050/1000 | loss 0.6246 | val Dice 0.4623 (fullcase)
[fold 1] saved new best -> runs/lms_binary/mednext/fold_01/best_mednext_fold01.pt
[fold 1] epoch 0051/1000 | loss 0.5894
[fold 1] epoch 0052/1000 | loss 0.5750
[fold 1] epoch 0053/1000 | loss 0.5951
[fold 1] epoch 0054/1000 | loss 0.5853
[fold 1] epoch 0055/1000 | loss 0.5347
[fold 1] epoch 0056/1000 | loss 0.5749
[fold 1] epoch 0057/1000 | loss 0.5415
[fold 1] epoch 0058/1000 | loss 0.5330
[fold 1] epoch 0059/1000 | loss 0.6061
[fold 1] epoch 0060/1000 | loss 0.5994
[fold 1] epoch 0061/1000 | loss 0.5916
[fold 1] epoch 0062/1000 | loss 0.5450
[fold 1] epoch 0063/1000 | loss 0.5485
[fold 1] epoch 0064/1000 | loss 0.6071
[fold 1] epoch 0065/1000 | loss 0.5678
[fold 1] epoch 0066/1000 | loss 0.6132
[fold 1] epoch 0067/1000 | loss 0.6005
[fold 1] epoch 0068/1000 | loss 0.6183
[fold 1] epoch 0069/1000 | loss 0.5943
[fold 1] epoch 0070/1000 | loss 0.5725
[fold 1] epoch 0071/1000 | loss 0.5459
[fold 1] epoch 0072/1000 | loss 0.5427
[fold 1] epoch 0073/1000 | loss 0.5030
[fold 1] epoch 0074/1000 | loss 0.4844
[fold 1] epoch 0075/1000 | loss 0.4955
[fold 1] epoch 0076/1000 | loss 0.5213
[fold 1] epoch 0077/1000 | loss 0.5043
[fold 1] epoch 0078/1000 | loss 0.5093
[fold 1] epoch 0079/1000 | loss 0.5237
[fold 1] epoch 0080/1000 | loss 0.5351
[fold 1] epoch 0081/1000 | loss 0.5333
[fold 1] epoch 0082/1000 | loss 0.4766
[fold 1] epoch 0083/1000 | loss 0.5183
[fold 1] epoch 0084/1000 | loss 0.5005
[fold 1] epoch 0085/1000 | loss 0.4982
[fold 1] epoch 0086/1000 | loss 0.4523
[fold 1] epoch 0087/1000 | loss 0.4429
