/home/daniel/anaconda3/envs/umd_monai_py311/bin/python train_umdfibroid_monai.py --plans-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/nnUNetPlans.json --preproc-dir /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/nnUNetPlans_3d_fullres --splits-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/splits_final.json --nnunet-config 3d_fullres --fold 3 --outdir runs/umd_multiclass/unet3d/fold_03 --model unet3d --task multiclass --in-channels 1 --lesion-class-id 3 --oversample-foreground-percent 0.33 --fg-sampling perclass --fg-max-points-per-class 200000 --sampler nnunet --fg-perclass-selection inverse_frequency --fg-min-voxels-in-patch 16 --fg-resample-max-tries 12 --max-epochs 1000 --num-iterations-per-epoch 250 --lr 0.01 --poly-power 0.9 --weight-decay 3e-05 --val-every 50 --val-max-batches 32 --val-mode fullcase --val-num-cases 0 --num-workers 4 --seed 42 --ignore-index -1 --ignore-labels 255 -1 --grad-clip-norm 12.0 --dataset-json /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/dataset.json

[speed] case_cache_size=16 fg_cache_size=512 mta_cache=6 OMP/MKL/OPENBLAS/NUMEXPR=1
[dataset.json] inferred num_classes=5 from /media/daniel/b6eaf548-4cbb-4781-8be0-fea0091c0087/UMD/nnUNet_raw_data_base/nnUNet_preprocessed/Dataset004_UMD/dataset.json
[aug] spacing_zyx=(4.400000095367432, 0.4838709533214569, 0.4838709533214569) anisotropic=True do_elastic=False rot_xy=0 order_seg=0 simlr_ignore_axes=(0,)
[sampler] b2nd sampler=nnunet fg_perclass_selection=inverse_frequency fg_min_voxels_in_patch=16
using pin_memory on device 0
using pin_memory on device 0
[loss] Dice include_background=False (default False).
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.0000 (n=54) | c2:0.0000 (n=54) | c3:0.0000 (n=54) | c4:0.0000 (n=30)
[val] fullcase mean_fg_dice: 0.0000
[fold 3] epoch 0001/1000 | loss 1.4143 | val Dice 0.0000 (fullcase)
[fold 3] saved new best -> runs/umd_multiclass/unet3d/fold_03/best_unet3d_fold03.pt
[fold 3] epoch 0002/1000 | loss 1.3634
[fold 3] epoch 0003/1000 | loss 1.3109
[fold 3] epoch 0004/1000 | loss 1.2707
[fold 3] epoch 0005/1000 | loss 1.2720
[fold 3] epoch 0006/1000 | loss 1.2306
[fold 3] epoch 0007/1000 | loss 1.2244
[fold 3] epoch 0008/1000 | loss 1.2221
[fold 3] epoch 0009/1000 | loss 1.2270
[fold 3] epoch 0010/1000 | loss 1.2332
[fold 3] epoch 0011/1000 | loss 1.2178
[fold 3] epoch 0012/1000 | loss 1.1978
[fold 3] epoch 0013/1000 | loss 1.2112
[fold 3] epoch 0014/1000 | loss 1.1987
[fold 3] epoch 0015/1000 | loss 1.1770
[fold 3] epoch 0016/1000 | loss 1.2012
[fold 3] epoch 0017/1000 | loss 1.1901
[fold 3] epoch 0018/1000 | loss 1.2020
[fold 3] epoch 0019/1000 | loss 1.1901
[fold 3] epoch 0020/1000 | loss 1.1846
[fold 3] epoch 0021/1000 | loss 1.1813
[fold 3] epoch 0022/1000 | loss 1.1670
[fold 3] epoch 0023/1000 | loss 1.1692
[fold 3] epoch 0024/1000 | loss 1.1850
[fold 3] epoch 0025/1000 | loss 1.1355
[fold 3] epoch 0026/1000 | loss 1.1091
[fold 3] epoch 0027/1000 | loss 1.1215
[fold 3] epoch 0028/1000 | loss 1.1206
[fold 3] epoch 0029/1000 | loss 1.1030
[fold 3] epoch 0030/1000 | loss 1.0763
[fold 3] epoch 0031/1000 | loss 1.0626
[fold 3] epoch 0032/1000 | loss 1.0627
[fold 3] epoch 0033/1000 | loss 1.0834
[fold 3] epoch 0034/1000 | loss 1.0767
[fold 3] epoch 0035/1000 | loss 1.0867
[fold 3] epoch 0036/1000 | loss 1.0779
[fold 3] epoch 0037/1000 | loss 1.0904
[fold 3] epoch 0038/1000 | loss 1.0613
[fold 3] epoch 0039/1000 | loss 1.0164
[fold 3] epoch 0040/1000 | loss 1.0200
[fold 3] epoch 0041/1000 | loss 1.0113
[fold 3] epoch 0042/1000 | loss 1.0044
[fold 3] epoch 0043/1000 | loss 1.0039
[fold 3] epoch 0044/1000 | loss 1.0052
[fold 3] epoch 0045/1000 | loss 1.0034
[fold 3] epoch 0046/1000 | loss 1.0098
[fold 3] epoch 0047/1000 | loss 1.0203
[fold 3] epoch 0048/1000 | loss 0.9633
[fold 3] epoch 0049/1000 | loss 0.9541
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.3446 (n=54) | c2:0.2804 (n=54) | c3:0.1425 (n=54) | c4:0.0000 (n=30)
[val] fullcase mean_fg_dice: 0.1919
[fold 3] epoch 0050/1000 | loss 1.0175 | val Dice 0.1919 (fullcase)
[fold 3] saved new best -> runs/umd_multiclass/unet3d/fold_03/best_unet3d_fold03.pt
[fold 3] epoch 0051/1000 | loss 0.9945
[fold 3] epoch 0052/1000 | loss 0.9675
[fold 3] epoch 0053/1000 | loss 0.9479
[fold 3] epoch 0054/1000 | loss 0.9833
[fold 3] epoch 0055/1000 | loss 0.9342
[fold 3] epoch 0056/1000 | loss 0.9468
[fold 3] epoch 0057/1000 | loss 0.9556
[fold 3] epoch 0058/1000 | loss 0.9798
[fold 3] epoch 0059/1000 | loss 0.9320
[fold 3] epoch 0060/1000 | loss 0.9358
[fold 3] epoch 0061/1000 | loss 0.9631
[fold 3] epoch 0062/1000 | loss 0.9263
[fold 3] epoch 0063/1000 | loss 0.9084
[fold 3] epoch 0064/1000 | loss 0.9304
[fold 3] epoch 0065/1000 | loss 0.9319
[fold 3] epoch 0066/1000 | loss 0.9469
[fold 3] epoch 0067/1000 | loss 0.9577
[fold 3] epoch 0068/1000 | loss 0.9174
[fold 3] epoch 0069/1000 | loss 0.8980
[fold 3] epoch 0070/1000 | loss 0.9252
[fold 3] epoch 0071/1000 | loss 0.9269
[fold 3] epoch 0072/1000 | loss 0.9716
[fold 3] epoch 0073/1000 | loss 0.9372
[fold 3] epoch 0074/1000 | loss 0.8858
[fold 3] epoch 0075/1000 | loss 0.8930
[fold 3] epoch 0076/1000 | loss 0.9272
[fold 3] epoch 0077/1000 | loss 0.9002
[fold 3] epoch 0078/1000 | loss 0.8706
[fold 3] epoch 0079/1000 | loss 0.9191
[fold 3] epoch 0080/1000 | loss 0.9293
[fold 3] epoch 0081/1000 | loss 0.9323
[fold 3] epoch 0082/1000 | loss 0.9042
[fold 3] epoch 0083/1000 | loss 0.8988
[fold 3] epoch 0084/1000 | loss 0.8856
[fold 3] epoch 0085/1000 | loss 0.8936
[fold 3] epoch 0086/1000 | loss 0.8670
[fold 3] epoch 0087/1000 | loss 0.8596
[fold 3] epoch 0088/1000 | loss 0.8830
[fold 3] epoch 0089/1000 | loss 0.8722
[fold 3] epoch 0090/1000 | loss 0.8420
[fold 3] epoch 0091/1000 | loss 0.8766
[fold 3] epoch 0092/1000 | loss 0.8552
[fold 3] epoch 0093/1000 | loss 0.8889
[fold 3] epoch 0094/1000 | loss 0.8384
[fold 3] epoch 0095/1000 | loss 0.8574
[fold 3] epoch 0096/1000 | loss 0.8689
[fold 3] epoch 0097/1000 | loss 0.8637
[fold 3] epoch 0098/1000 | loss 0.8948
[fold 3] epoch 0099/1000 | loss 0.8533
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.4476 (n=54) | c2:0.4291 (n=54) | c3:0.1618 (n=54) | c4:0.1042 (n=30)
[val] fullcase mean_fg_dice: 0.2857
[fold 3] epoch 0100/1000 | loss 0.8734 | val Dice 0.2857 (fullcase)
[fold 3] saved new best -> runs/umd_multiclass/unet3d/fold_03/best_unet3d_fold03.pt
[fold 3] epoch 0101/1000 | loss 0.8512
[fold 3] epoch 0102/1000 | loss 0.8734
[fold 3] epoch 0103/1000 | loss 0.8653
[fold 3] epoch 0104/1000 | loss 0.8654
[fold 3] epoch 0105/1000 | loss 0.8491
[fold 3] epoch 0106/1000 | loss 0.8434
[fold 3] epoch 0107/1000 | loss 0.8490
[fold 3] epoch 0108/1000 | loss 0.8297
[fold 3] epoch 0109/1000 | loss 0.8108
[fold 3] epoch 0110/1000 | loss 0.8311
[fold 3] epoch 0111/1000 | loss 0.8656
[fold 3] epoch 0112/1000 | loss 0.8270
[fold 3] epoch 0113/1000 | loss 0.8200
[fold 3] epoch 0114/1000 | loss 0.7964
[fold 3] epoch 0115/1000 | loss 0.8128
[fold 3] epoch 0116/1000 | loss 0.8339
[fold 3] epoch 0117/1000 | loss 0.8546
[fold 3] epoch 0118/1000 | loss 0.8334
[fold 3] epoch 0119/1000 | loss 0.8565
[fold 3] epoch 0120/1000 | loss 0.8198
[fold 3] epoch 0121/1000 | loss 0.8491
[fold 3] epoch 0122/1000 | loss 0.7967
[fold 3] epoch 0123/1000 | loss 0.8150
[fold 3] epoch 0124/1000 | loss 0.8505
[fold 3] epoch 0125/1000 | loss 0.8183
[fold 3] epoch 0126/1000 | loss 0.8374
[fold 3] epoch 0127/1000 | loss 0.8152
[fold 3] epoch 0128/1000 | loss 0.8042
[fold 3] epoch 0129/1000 | loss 0.8231
[fold 3] epoch 0130/1000 | loss 0.8212
[fold 3] epoch 0131/1000 | loss 0.8192
[fold 3] epoch 0132/1000 | loss 0.8410
[fold 3] epoch 0133/1000 | loss 0.8080
[fold 3] epoch 0134/1000 | loss 0.8152
[fold 3] epoch 0135/1000 | loss 0.8246
[fold 3] epoch 0136/1000 | loss 0.8554
[fold 3] epoch 0137/1000 | loss 0.8079
[fold 3] epoch 0138/1000 | loss 0.8000
[fold 3] epoch 0139/1000 | loss 0.7868
[fold 3] epoch 0140/1000 | loss 0.8140
[fold 3] epoch 0141/1000 | loss 0.8118
[fold 3] epoch 0142/1000 | loss 0.7700
[fold 3] epoch 0143/1000 | loss 0.7949
[fold 3] epoch 0144/1000 | loss 0.7805
[fold 3] epoch 0145/1000 | loss 0.7885
[fold 3] epoch 0146/1000 | loss 0.8308
[fold 3] epoch 0147/1000 | loss 0.8339
[fold 3] epoch 0148/1000 | loss 0.8254
[fold 3] epoch 0149/1000 | loss 0.8178
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.4822 (n=54) | c2:0.4365 (n=54) | c3:0.2150 (n=54) | c4:0.1082 (n=30)
[val] fullcase mean_fg_dice: 0.3105
[fold 3] epoch 0150/1000 | loss 0.8157 | val Dice 0.3105 (fullcase)
[fold 3] saved new best -> runs/umd_multiclass/unet3d/fold_03/best_unet3d_fold03.pt
[fold 3] epoch 0151/1000 | loss 0.8124
[fold 3] epoch 0152/1000 | loss 0.8234
[fold 3] epoch 0153/1000 | loss 0.7942
[fold 3] epoch 0154/1000 | loss 0.8072
[fold 3] epoch 0155/1000 | loss 0.7993
[fold 3] epoch 0156/1000 | loss 0.7924
[fold 3] epoch 0157/1000 | loss 0.8243
[fold 3] epoch 0158/1000 | loss 0.8239
[fold 3] epoch 0159/1000 | loss 0.7942
[fold 3] epoch 0160/1000 | loss 0.7893
[fold 3] epoch 0161/1000 | loss 0.7645
[fold 3] epoch 0162/1000 | loss 0.7838
[fold 3] epoch 0163/1000 | loss 0.7831
[fold 3] epoch 0164/1000 | loss 0.7740
[fold 3] epoch 0165/1000 | loss 0.7577
[fold 3] epoch 0166/1000 | loss 0.7672
[fold 3] epoch 0167/1000 | loss 0.7810
[fold 3] epoch 0168/1000 | loss 0.7977
[fold 3] epoch 0169/1000 | loss 0.7977
[fold 3] epoch 0170/1000 | loss 0.7883
[fold 3] epoch 0171/1000 | loss 0.7759
[fold 3] epoch 0172/1000 | loss 0.7839
[fold 3] epoch 0173/1000 | loss 0.7879
[fold 3] epoch 0174/1000 | loss 0.7742
[fold 3] epoch 0175/1000 | loss 0.7781
[fold 3] epoch 0176/1000 | loss 0.7993
[fold 3] epoch 0177/1000 | loss 0.7805
[fold 3] epoch 0178/1000 | loss 0.7891
[fold 3] epoch 0179/1000 | loss 0.7697
[fold 3] epoch 0180/1000 | loss 0.7811
[fold 3] epoch 0181/1000 | loss 0.7517
[fold 3] epoch 0182/1000 | loss 0.7743
[fold 3] epoch 0183/1000 | loss 0.7419
[fold 3] epoch 0184/1000 | loss 0.7716
[fold 3] epoch 0185/1000 | loss 0.7729
[fold 3] epoch 0186/1000 | loss 0.7669
[fold 3] epoch 0187/1000 | loss 0.7597
[fold 3] epoch 0188/1000 | loss 0.7638
[fold 3] epoch 0189/1000 | loss 0.7654
[fold 3] epoch 0190/1000 | loss 0.7524
[fold 3] epoch 0191/1000 | loss 0.7731
[fold 3] epoch 0192/1000 | loss 0.7311
[fold 3] epoch 0193/1000 | loss 0.7697
[fold 3] epoch 0194/1000 | loss 0.7287
[fold 3] epoch 0195/1000 | loss 0.7273
[fold 3] epoch 0196/1000 | loss 0.7650
[fold 3] epoch 0197/1000 | loss 0.7921
[fold 3] epoch 0198/1000 | loss 0.7503
[fold 3] epoch 0199/1000 | loss 0.7894
[val] fullcase evaluating n_cases=54 (requested max_cases=0)
[val] fullcase per-class dice: c1:0.5215 (n=54) | c2:0.5226 (n=54) | c3:0.2852 (n=54) | c4:0.1197 (n=30)
[val] fullcase mean_fg_dice: 0.3622
[fold 3] epoch 0200/1000 | loss 0.7781 | val Dice 0.3622 (fullcase)
[fold 3] saved new best -> runs/umd_multiclass/unet3d/fold_03/best_unet3d_fold03.pt
[fold 3] epoch 0201/1000 | loss 0.7744
[fold 3] epoch 0202/1000 | loss 0.7931
[fold 3] epoch 0203/1000 | loss 0.7968
[fold 3] epoch 0204/1000 | loss 0.8113
[fold 3] epoch 0205/1000 | loss 0.7751
[fold 3] epoch 0206/1000 | loss 0.7502
[fold 3] epoch 0207/1000 | loss 0.7367
[fold 3] epoch 0208/1000 | loss 0.7757
[fold 3] epoch 0209/1000 | loss 0.7691
[fold 3] epoch 0210/1000 | loss 0.7471
[fold 3] epoch 0211/1000 | loss 0.7560
[fold 3] epoch 0212/1000 | loss 0.7562
[fold 3] epoch 0213/1000 | loss 0.7437
[fold 3] epoch 0214/1000 | loss 0.7783
[fold 3] epoch 0215/1000 | loss 0.7796
[fold 3] epoch 0216/1000 | loss 0.7563
[fold 3] epoch 0217/1000 | loss 0.7551
[fold 3] epoch 0218/1000 | loss 0.7471
[fold 3] epoch 0219/1000 | loss 0.7263
[fold 3] epoch 0220/1000 | loss 0.7108
[fold 3] epoch 0221/1000 | loss 0.7607
[fold 3] epoch 0222/1000 | loss 0.7240
[fold 3] epoch 0223/1000 | loss 0.7662
[fold 3] epoch 0224/1000 | loss 0.7668
[fold 3] epoch 0225/1000 | loss 0.7515
[fold 3] epoch 0226/1000 | loss 0.7271
[fold 3] epoch 0227/1000 | loss 0.7069
[fold 3] epoch 0228/1000 | loss 0.7603
[fold 3] epoch 0229/1000 | loss 0.7336
[fold 3] epoch 0230/1000 | loss 0.7539
[fold 3] epoch 0231/1000 | loss 0.7750
[fold 3] epoch 0232/1000 | loss 0.7725
[fold 3] epoch 0233/1000 | loss 0.7482
[fold 3] epoch 0234/1000 | loss 0.7701
[fold 3] epoch 0235/1000 | loss 0.7339
[fold 3] epoch 0236/1000 | loss 0.7160
[fold 3] epoch 0237/1000 | loss 0.7356
[fold 3] epoch 0238/1000 | loss 0.7300
[fold 3] epoch 0239/1000 | loss 0.7062
[fold 3] epoch 0240/1000 | loss 0.7126
[fold 3] epoch 0241/1000 | loss 0.7298
[fold 3] epoch 0242/1000 | loss 0.7364
[fold 3] epoch 0243/1000 | loss 0.7371
[fold 3] epoch 0244/1000 | loss 0.7000
[fold 3] epoch 0245/1000 | loss 0.6996
[fold 3] epoch 0246/1000 | loss 0.7349
[fold 3] epoch 0247/1000 | loss 0.7739
[fold 3] epoch 0248/1000 | loss 0.7561
[fold 3] epoch 0249/1000 | loss 0.7209
